6,EEzo,2,"[0, 3]"
6,EEzg,3,"[0, 1, 4]"
6,EEzw,2,"[0, 3]"
6,EEvo,2,"[0, 4]"
6,EEuw,3,"[0, 3, 4]"
6,EEvw,3,"[0, 3, 4]"
6,EEno,2,"[0, 4]"
6,EElw,2,"[0, 1]"
6,EEnw,2,"[1, 2]"
6,EE~w,3,"[0, 2, 4]"
6,EFz_,4,"[0, 1, 3, 4]"
6,EFzo,3,"[0, 1, 3]"
6,EFzW,3,"[0, 1, 3]"
6,EFzw,3,"[0, 1, 3]"
6,EF~w,4,"[0, 1, 3, 4]"
6,EQj_,2,"[0, 5]"
6,EQjO,3,"[2, 3, 5]"
6,EQjo,3,"[0, 1, 2]"
6,EQjg,3,"[0, 1, 2]"
6,EQjw,3,"[0, 1, 2]"
6,EQzO,2,"[0, 4]"
6,EQzo,2,"[0, 4]"
6,EQzg,3,"[0, 1, 4]"
6,EQzW,3,"[0, 2, 3]"
6,EQyw,3,"[0, 2, 3]"
6,EQzw,3,"[0, 1, 4]"
6,EQ~o,3,"[0, 1, 4]"
6,EQ~w,3,"[0, 1, 4]"
6,EUZ_,2,"[3, 4]"
6,EUZO,2,"[0, 3]"
6,EUZo,2,"[0, 2]"
6,EUZw,2,"[0, 3]"
6,EUxo,2,"[1, 5]"
6,EUzo,2,"[1, 3]"
6,EUzW,2,"[1, 3]"
6,EUzw,2,"[1, 3]"
6,EU~w,3,"[0, 2, 4]"
6,ETzo,3,"[2, 3, 4]"
6,ETzg,3,"[0, 3, 4]"
6,ETzw,3,"[0, 2, 3]"
6,ETno,3,"[0, 2, 4]"
6,ETnw,4,"[0, 2, 3, 4]"
6,ET~w,4,"[0, 1, 3, 4]"
6,EV~w,4,"[0, 1, 3, 5]"
6,E]zo,3,"[0, 2, 4]"
6,E]zg,3,"[0, 2, 4]"
6,E]yw,3,"[2, 3, 5]"
6,E]zw,3,"[0, 2, 4]"
6,E]~o,3,"[0, 2, 4]"
6,E]~w,3,"[0, 2, 4]"
6,E^~w,4,"[0, 2, 3, 5]"
6,E~~w,5,"[0, 1, 2, 4, 5]"
7,F??Fw,5,"[0, 1, 2, 4, 5]"
7,F?B~o,5,"[0, 1, 2, 3, 5]"
7,F?B~w,5,"[0, 1, 2, 3, 5]"
7,F?`F_,3,"[3, 4, 5]"
7,F?`Fo,3,"[0, 1, 2]"
7,F?`Fw,3,"[0, 1, 2]"
7,F?bB_,3,"[3, 4, 5]"
7,F?bF_,3,"[1, 2, 4]"
7,F?bDo,3,"[0, 2, 5]"
7,F?bBo,3,"[1, 3, 4]"
7,F?bDg,3,"[1, 2, 4]"
7,F?bFo,3,"[2, 4, 5]"
7,F?bFg,3,"[0, 1, 2]"
7,F?bFw,3,"[0, 1, 2]"
7,F?`e_,3,"[0, 1, 6]"
7,F?`cg,3,"[0, 1, 6]"
7,F?`f_,3,"[0, 1, 2]"
7,F?`eo,3,"[0, 1, 2]"
7,F?`eg,3,"[0, 1, 6]"
7,F?`cw,3,"[0, 1, 5]"
7,F?`fo,3,"[0, 1, 2]"
7,F?`fg,3,"[0, 1, 2]"
7,F?`ew,3,"[0, 1, 2]"
7,F?`fw,3,"[0, 1, 2]"
7,F?bao,3,"[1, 3, 4]"
7,F?bf_,3,"[1, 3, 4]"
7,F?beo,3,"[0, 1, 6]"
7,F?bbo,3,"[1, 2, 4]"
7,F?beg,3,"[0, 1, 3]"
7,F?bcw,3,"[0, 1, 5]"
7,F?baw,3,"[0, 1, 2]"
7,F?bfo,3,"[1, 2, 4]"
7,F?bfg,3,"[1, 4, 5]"
7,F?bew,3,"[0, 1, 2]"
7,F?bbw,3,"[0, 1, 2]"
7,F?bfw,3,"[1, 2, 4]"
7,F?`v?,3,"[0, 1, 2]"
7,F?`uO,3,"[0, 1, 2]"
7,F?`v_,3,"[0, 1, 2]"
7,F?`vO,3,"[0, 1, 2]"
7,F?`vG,3,"[0, 1, 2]"
7,F?`uW,3,"[0, 1, 2]"
7,F?`vo,3,"[0, 1, 2]"
7,F?`vg,3,"[0, 1, 2]"
7,F?`vW,3,"[0, 1, 2]"
7,F?`vw,3,"[0, 1, 2]"
7,F?bN_,3,"[1, 3, 4]"
7,F?bLo,3,"[0, 2, 5]"
7,F?bNo,3,"[0, 2, 5]"
7,F?bNg,3,"[0, 1, 2]"
7,F?bLw,3,"[0, 1, 3]"
7,F?bNw,3,"[0, 1, 2]"
7,F?bvO,3,"[1, 2, 4]"
7,F?bro,3,"[0, 1, 2]"
7,F?bvo,3,"[1, 2, 4]"
7,F?bvW,3,"[1, 2, 4]"
7,F?brw,3,"[0, 1, 2]"
7,F?bvw,3,"[1, 2, 4]"
7,F?bmo,3,"[0, 1, 2]"
7,F?bno,3,"[0, 1, 5]"
7,F?bmw,3,"[0, 1, 2]"
7,F?bnw,3,"[0, 1, 3]"
7,F?rF_,3,"[0, 2, 4]"
7,F?rDo,3,"[1, 2, 5]"
7,F?rFo,3,"[0, 2, 4]"
7,F?rFw,3,"[0, 2, 4]"
7,F?qb_,3,"[0, 1, 5]"
7,F?q`o,3,"[3, 5, 6]"
7,F?q_w,3,"[0, 1, 6]"
7,F?qf_,3,"[2, 4, 5]"
7,F?qeo,3,"[1, 4, 5]"
7,F?qdo,3,"[0, 3, 6]"
7,F?qbo,3,"[0, 1, 2]"
7,F?qcw,3,"[3, 5, 6]"
7,F?qaw,3,"[1, 2, 6]"
7,F?qfo,3,"[2, 4, 5]"
7,F?qew,3,"[0, 1, 6]"
7,F?qbw,3,"[4, 5, 6]"
7,F?qfw,3,"[2, 4, 5]"
7,F?ov?,3,"[0, 1, 2]"
7,F?otO,3,"[0, 2, 3]"
7,F?opo,3,"[0, 2, 4]"
7,F?osW,3,"[0, 2, 4]"
7,F?ov_,3,"[0, 1, 3]"
7,F?ovO,3,"[0, 1, 2]"
7,F?oto,3,"[0, 2, 3]"
7,F?ouW,3,"[0, 2, 5]"
7,F?otW,3,"[0, 3, 4]"
7,F?ovo,3,"[0, 2, 4]"
7,F?ovW,3,"[0, 1, 2]"
7,F?ovw,3,"[0, 2, 4]"
7,F?re_,3,"[0, 2, 4]"
7,F?rf_,3,"[0, 2, 5]"
7,F?reo,3,"[0, 1, 6]"
7,F?rdo,3,"[0, 1, 5]"
7,F?reg,3,"[0, 1, 6]"
7,F?rfo,3,"[0, 2, 3]"
7,F?rfg,3,"[0, 1, 5]"
7,F?rew,3,"[0, 1, 5]"
7,F?rdw,3,"[0, 1, 5]"
7,F?rfw,3,"[0, 1, 5]"
7,F?qr_,3,"[3, 5, 6]"
7,F?qrO,3,"[1, 3, 6]"
7,F?qpo,3,"[0, 2, 3]"
7,F?qv_,3,"[1, 2, 4]"
7,F?qvO,3,"[0, 2, 3]"
7,F?qto,3,"[1, 2, 4]"
7,F?qro,3,"[0, 2, 3]"
7,F?qvG,3,"[0, 3, 5]"
7,F?qtg,3,"[0, 2, 5]"
7,F?qrg,3,"[3, 4, 6]"
7,F?quW,3,"[0, 2, 4]"
7,F?qvo,3,"[1, 2, 3]"
7,F?qvg,3,"[2, 4, 5]"
7,F?qvW,3,"[0, 1, 6]"
7,F?qtw,3,"[1, 2, 4]"
7,F?qrw,3,"[0, 2, 3]"
7,F?qvw,3,"[1, 2, 3]"
7,F?rN_,3,"[0, 2, 4]"
7,F?rNo,3,"[0, 2, 5]"
7,F?rLw,3,"[1, 2, 4]"
7,F?rNw,3,"[0, 2, 4]"
7,F?qn_,3,"[2, 4, 5]"
7,F?qmo,3,"[0, 1, 3]"
7,F?qlo,3,"[4, 5, 6]"
7,F?qjo,3,"[3, 4, 5]"
7,F?qkw,3,"[1, 2, 3]"
7,F?qno,3,"[2, 4, 5]"
7,F?qmw,3,"[0, 4, 5]"
7,F?qjw,3,"[3, 4, 5]"
7,F?qnw,3,"[2, 4, 5]"
7,F?o~_,3,"[0, 2, 4]"
7,F?o~O,3,"[0, 1, 2]"
7,F?o|o,3,"[0, 2, 3]"
7,F?o}W,3,"[0, 2, 4]"
7,F?o|W,3,"[2, 5, 6]"
7,F?o~o,3,"[0, 2, 4]"
7,F?o~W,3,"[0, 1, 2]"
7,F?o~w,3,"[0, 1, 3]"
7,F?rvo,3,"[0, 2, 4]"
7,F?rvw,3,"[0, 2, 4]"
7,F?rn_,3,"[0, 1, 5]"
7,F?rno,3,"[0, 1, 5]"
7,F?rng,3,"[0, 2, 3]"
7,F?rmw,3,"[0, 2, 4]"
7,F?rnw,3,"[0, 2, 5]"
7,F?q~_,3,"[1, 2, 3]"
7,F?q~o,3,"[1, 2, 4]"
7,F?q~g,3,"[1, 2, 3]"
7,F?q~W,3,"[0, 1, 6]"
7,F?q|w,3,"[0, 2, 5]"
7,F?qzw,3,"[3, 4, 6]"
7,F?q~w,3,"[1, 2, 4]"
7,F?zcw,3,"[0, 1, 4]"
7,F?zfo,3,"[0, 1, 4]"
7,F?zew,3,"[0, 1, 4]"
7,F?zfw,3,"[0, 1, 4]"
7,F?zV_,3,"[0, 2, 3]"
7,F?zVO,3,"[0, 1, 4]"
7,F?zUo,3,"[0, 1, 6]"
7,F?zTo,3,"[0, 1, 2]"
7,F?zUW,3,"[0, 1, 5]"
7,F?zTW,3,"[1, 2, 6]"
7,F?zPw,3,"[0, 1, 3]"
7,F?zVo,3,"[0, 1, 4]"
7,F?zVW,3,"[0, 1, 5]"
7,F?zTw,3,"[0, 1, 2]"
7,F?zVw,3,"[0, 1, 5]"
7,F?zvO,3,"[0, 1, 4]"
7,F?zuo,3,"[0, 1, 6]"
7,F?zvo,3,"[0, 1, 4]"
7,F?zvw,3,"[0, 1, 4]"
7,F?zno,3,"[0, 1, 5]"
7,F?zmw,3,"[0, 2, 5]"
7,F?z^o,3,"[0, 1, 5]"
7,F?z\w,3,"[0, 1, 3]"
7,F?z^w,3,"[0, 2, 3]"
7,F?~v_,5,"[0, 1, 3, 4, 5]"
7,F?~~w,5,"[0, 1, 3, 4, 5]"
7,FCOf?,3,"[0, 1, 2]"
7,FCOf_,3,"[3, 4, 6]"
7,FCOfo,3,"[0, 1, 2]"
7,FCOfw,3,"[0, 1, 2]"
7,FCQb?,3,"[0, 1, 2]"
7,FCQf?,3,"[1, 3, 6]"
7,FCQe_,3,"[3, 4, 5]"
7,FCQb_,3,"[1, 2, 3]"
7,FCQeO,3,"[1, 2, 6]"
7,FCQbO,3,"[1, 3, 6]"
7,FCQeG,3,"[0, 1, 3]"
7,FCQf_,3,"[0, 1, 3]"
7,FCQfO,3,"[1, 2, 3]"
7,FCQeo,3,"[0, 1, 2]"
7,FCQbo,3,"[1, 3, 5]"
7,FCQfG,3,"[0, 4, 5]"
7,FCQeW,3,"[1, 3, 6]"
7,FCQfo,3,"[0, 1, 3]"
7,FCQfg,3,"[0, 1, 3]"
7,FCQfW,3,"[0, 1, 6]"
7,FCQfw,3,"[0, 1, 3]"
7,FCQV_,3,"[0, 1, 3]"
7,FCQVO,3,"[3, 4, 6]"
7,FCQVo,3,"[0, 1, 3]"
7,FCQVg,3,"[0, 1, 3]"
7,FCQVw,3,"[0, 1, 3]"
7,FCR`o,3,"[1, 3, 6]"
7,FCRf_,3,"[1, 3, 5]"
7,FCReo,3,"[0, 4, 6]"
7,FCRdo,3,"[2, 3, 4]"
7,FCRfG,3,"[2, 3, 5]"
7,FCReg,3,"[0, 1, 3]"
7,FCRdg,3,"[0, 2, 5]"
7,FCRbg,3,"[0, 1, 4]"
7,FCRcw,3,"[0, 2, 4]"
7,FCR`w,3,"[1, 5, 6]"
7,FCRfo,3,"[2, 3, 4]"
7,FCRfg,3,"[1, 3, 6]"
7,FCRew,3,"[0, 3, 4]"
7,FCRdw,3,"[0, 3, 4]"
7,FCRfw,3,"[2, 3, 4]"
7,FCRV?,3,"[0, 1, 2]"
7,FCRV_,3,"[3, 4, 5]"
7,FCRVO,3,"[0, 1, 6]"
7,FCRTo,3,"[0, 3, 4]"
7,FCRVo,3,"[0, 3, 4]"
7,FCRVg,3,"[2, 3, 5]"
7,FCRVW,3,"[0, 1, 4]"
7,FCRTw,3,"[0, 3, 4]"
7,FCRVw,3,"[0, 3, 4]"
7,FCQrO,3,"[0, 2, 4]"
7,FCQv_,3,"[0, 1, 3]"
7,FCQvO,3,"[1, 3, 6]"
7,FCQuo,3,"[0, 1, 3]"
7,FCQug,3,"[0, 1, 3]"
7,FCQuW,3,"[0, 1, 3]"
7,FCQrW,3,"[0, 1, 2]"
7,FCQvo,3,"[0, 1, 3]"
7,FCQvg,3,"[0, 1, 3]"
7,FCQvW,3,"[0, 1, 3]"
7,FCQuw,3,"[0, 1, 3]"
7,FCQvw,3,"[0, 1, 3]"
7,FCRv_,3,"[0, 1, 5]"
7,FCRvO,3,"[0, 3, 4]"
7,FCRuo,3,"[0, 3, 4]"
7,FCRto,3,"[0, 3, 4]"
7,FCRvo,3,"[0, 3, 4]"
7,FCRvg,3,"[0, 1, 5]"
7,FCRvW,3,"[0, 4, 5]"
7,FCRuw,3,"[0, 3, 4]"
7,FCRtw,3,"[0, 2, 5]"
7,FCRvw,3,"[0, 3, 4]"
7,FCR^o,3,"[0, 1, 2]"
7,FCR^w,3,"[0, 1, 2]"
7,FCR~o,3,"[0, 1, 5]"
7,FCR~w,3,"[0, 1, 5]"
7,FCp`_,3,"[1, 5, 6]"
7,FCpf?,3,"[0, 2, 4]"
7,FCpe_,3,"[1, 4, 5]"
7,FCpd_,3,"[0, 4, 6]"
7,FCpb_,3,"[2, 3, 4]"
7,FCpeO,3,"[4, 5, 6]"
7,FCpdO,3,"[3, 4, 6]"
7,FCpbO,3,"[3, 4, 6]"
7,FCpeG,3,"[3, 4, 6]"
7,FCpdG,3,"[1, 5, 6]"
7,FCpf_,3,"[0, 2, 4]"
7,FCpfO,3,"[0, 2, 4]"
7,FCpeo,3,"[1, 3, 4]"
7,FCpdo,3,"[3, 5, 6]"
7,FCpbo,3,"[0, 1, 4]"
7,FCpfG,3,"[0, 1, 6]"
7,FCpeg,3,"[3, 4, 6]"
7,FCpdg,3,"[2, 3, 5]"
7,FCpeW,3,"[0, 1, 4]"
7,FCpfo,3,"[2, 3, 5]"
7,FCpfg,3,"[3, 4, 5]"
7,FCpfW,3,"[0, 1, 2]"
7,FCpfw,3,"[2, 4, 5]"
7,FCpV?,3,"[0, 3, 4]"
7,FCpV_,3,"[0, 4, 5]"
7,FCpVO,3,"[0, 4, 5]"
7,FCpVo,3,"[1, 4, 5]"
7,FCpVw,3,"[3, 4, 6]"
7,FCrf_,3,"[1, 3, 4]"
7,FCrfO,3,"[0, 1, 4]"
7,FCreo,3,"[1, 4, 5]"
7,FCrdo,3,"[0, 3, 4]"
7,FCrbo,3,"[0, 1, 5]"
7,FCreW,3,"[0, 2, 6]"
7,FCrfo,3,"[0, 1, 4]"
7,FCrfg,3,"[1, 3, 4]"
7,FCrfW,3,"[0, 2, 4]"
7,FCrfw,3,"[0, 1, 4]"
7,FCrRo,3,"[0, 1, 5]"
7,FCrVG,3,"[1, 3, 4]"
7,FCrVo,3,"[0, 1, 4]"
7,FCrVg,3,"[0, 1, 5]"
7,FCrVW,3,"[1, 4, 6]"
7,FCrVw,3,"[0, 1, 4]"
7,FCpv?,3,"[1, 4, 6]"
7,FCptO,3,"[1, 2, 3]"
7,FCpv_,3,"[0, 3, 4]"
7,FCpvO,3,"[0, 2, 4]"
7,FCpuo,3,"[1, 3, 6]"
7,FCpug,3,"[0, 2, 3]"
7,FCprg,3,"[2, 4, 5]"
7,FCpvo,3,"[0, 2, 5]"
7,FCpvg,3,"[0, 2, 5]"
7,FCpvW,3,"[1, 3, 4]"
7,FCpuw,3,"[0, 5, 6]"
7,FCpvw,3,"[1, 3, 5]"
7,FCrJo,3,"[0, 2, 5]"
7,FCrLW,3,"[1, 3, 5]"
7,FCrHw,3,"[0, 1, 4]"
7,FCrNo,3,"[0, 3, 5]"
7,FCrNW,3,"[0, 4, 5]"
7,FCrLw,3,"[0, 4, 5]"
7,FCrJw,3,"[0, 1, 4]"
7,FCrNw,3,"[0, 4, 5]"
7,FCqn_,3,"[1, 2, 3]"
7,FCqno,3,"[1, 2, 4]"
7,FCqnW,3,"[0, 2, 5]"
7,FCqnw,3,"[0, 5, 6]"
7,FCrro,3,"[0, 2, 3]"
7,FCrvo,3,"[0, 3, 4]"
7,FCrvg,3,"[1, 3, 5]"
7,FCruw,3,"[0, 1, 4]"
7,FCrrw,3,"[1, 3, 6]"
7,FCrvw,3,"[0, 3, 4]"
7,FCrno,3,"[1, 3, 4]"
7,FCrng,3,"[0, 1, 4]"
7,FCrnW,3,"[1, 2, 5]"
7,FCrmw,3,"[1, 2, 4]"
7,FCrlw,3,"[0, 2, 5]"
7,FCrjw,3,"[0, 2, 3]"
7,FCrnw,3,"[1, 3, 5]"
7,FCr^o,3,"[0, 2, 3]"
7,FCr^w,3,"[0, 2, 3]"
7,FCr~o,3,"[1, 3, 5]"
7,FCr~w,3,"[1, 3, 5]"
7,FCXf?,3,"[0, 1, 4]"
7,FCXe_,3,"[0, 1, 4]"
7,FCXf_,3,"[0, 1, 4]"
7,FCXfO,3,"[1, 2, 6]"
7,FCXeo,3,"[0, 2, 6]"
7,FCXfo,3,"[0, 1, 4]"
7,FCXfW,3,"[0, 1, 4]"
7,FCXfw,3,"[0, 1, 4]"
7,FCZf?,3,"[1, 4, 5]"
7,FCZb_,3,"[1, 4, 5]"
7,FCZeO,3,"[0, 1, 5]"
7,FCZbO,3,"[0, 1, 4]"
7,FCZco,3,"[1, 3, 5]"
7,FCZf_,3,"[1, 4, 5]"
7,FCZfO,3,"[1, 2, 6]"
7,FCZeo,3,"[2, 3, 6]"
7,FCZbo,3,"[1, 2, 6]"
7,FCZfG,3,"[1, 3, 5]"
7,FCZeg,3,"[1, 4, 5]"
7,FCZbg,3,"[1, 2, 6]"
7,FCZfo,3,"[0, 1, 3]"
7,FCZfg,3,"[1, 2, 5]"
7,FCZfW,3,"[1, 2, 5]"
7,FCZew,3,"[0, 1, 3]"
7,FCZbw,3,"[1, 2, 5]"
7,FCZfw,3,"[1, 2, 5]"
7,FCZV?,3,"[1, 5, 6]"
7,FCZUO,3,"[1, 3, 6]"
7,FCZTO,3,"[1, 2, 3]"
7,FCZSo,3,"[0, 1, 3]"
7,FCZV_,3,"[0, 2, 3]"
7,FCZVO,3,"[0, 1, 6]"
7,FCZUo,3,"[2, 3, 5]"
7,FCZTo,3,"[1, 3, 5]"
7,FCZUg,3,"[0, 1, 5]"
7,FCZTg,3,"[0, 1, 3]"
7,FCZVo,3,"[0, 2, 3]"
7,FCZVg,3,"[0, 2, 3]"
7,FCZVW,3,"[0, 1, 6]"
7,FCZUw,3,"[3, 4, 5]"
7,FCZTw,3,"[0, 1, 3]"
7,FCZVw,3,"[0, 2, 3]"
7,FCZN_,3,"[0, 1, 4]"
7,FCZMo,3,"[0, 1, 5]"
7,FCZLo,3,"[0, 4, 5]"
7,FCZJo,3,"[1, 3, 5]"
7,FCZNG,3,"[0, 1, 5]"
7,FCZMg,3,"[1, 3, 5]"
7,FCZLg,3,"[2, 3, 6]"
7,FCZJg,3,"[1, 3, 5]"
7,FCZMW,3,"[4, 5, 6]"
7,FCZLW,3,"[0, 1, 2]"
7,FCZKw,3,"[0, 5, 6]"
7,FCZIw,3,"[1, 2, 3]"
7,FCZHw,3,"[0, 1, 6]"
7,FCZNo,3,"[1, 3, 4]"
7,FCZNg,3,"[0, 2, 5]"
7,FCZNW,3,"[0, 2, 4]"
7,FCZMw,3,"[0, 1, 6]"
7,FCZLw,3,"[3, 5, 6]"
7,FCZJw,3,"[1, 4, 5]"
7,FCZNw,3,"[1, 3, 5]"
7,FCXn_,3,"[0, 1, 4]"
7,FCXnO,3,"[1, 2, 6]"
7,FCXmo,3,"[0, 1, 4]"
7,FCXmW,3,"[2, 4, 6]"
7,FCXkw,3,"[0, 1, 4]"
7,FCXno,3,"[0, 1, 4]"
7,FCXnW,3,"[0, 1, 4]"
7,FCXmw,3,"[0, 1, 4]"
7,FCXnw,3,"[0, 1, 4]"
7,FCY^_,3,"[0, 1, 3]"
7,FCY^O,3,"[1, 3, 6]"
7,FCY]o,3,"[0, 1, 3]"
7,FCY^G,3,"[0, 1, 3]"
7,FCY]g,3,"[0, 1, 3]"
7,FCY^o,3,"[0, 1, 3]"
7,FCY^g,3,"[0, 1, 3]"
7,FCY^W,3,"[0, 1, 3]"
7,FCY]w,3,"[0, 1, 3]"
7,FCY^w,3,"[0, 1, 3]"
7,FCZv_,3,"[0, 1, 5]"
7,FCZvo,3,"[0, 1, 4]"
7,FCZvg,3,"[0, 1, 5]"
7,FCZvw,3,"[0, 1, 4]"
7,FCZn_,3,"[1, 2, 5]"
7,FCZno,3,"[1, 2, 5]"
7,FCZng,3,"[0, 1, 3]"
7,FCZnW,3,"[1, 4, 5]"
7,FCZmw,3,"[0, 2, 4]"
7,FCZjw,3,"[1, 4, 5]"
7,FCZnw,3,"[1, 4, 5]"
7,FCZ^_,3,"[0, 2, 3]"
7,FCZ^o,3,"[0, 2, 3]"
7,FCZ^g,3,"[0, 2, 3]"
7,FCZ]w,3,"[0, 1, 5]"
7,FCZ\w,3,"[3, 4, 5]"
7,FCZ^w,3,"[0, 2, 3]"
7,FCZ~o,3,"[0, 1, 5]"
7,FCZ~w,3,"[0, 1, 5]"
7,FCde_,3,"[0, 1, 3]"
7,FCdeG,3,"[2, 3, 6]"
7,FCdcg,3,"[0, 1, 6]"
7,FCdf_,3,"[0, 1, 3]"
7,FCdeo,3,"[0, 1, 3]"
7,FCdfG,3,"[0, 1, 3]"
7,FCdeg,3,"[0, 1, 3]"
7,FCdfo,3,"[0, 1, 3]"
7,FCdfg,3,"[0, 1, 3]"
7,FCdew,3,"[0, 1, 3]"
7,FCdfw,3,"[0, 1, 3]"
7,FCfvo,3,"[0, 1, 4]"
7,FCfvg,3,"[0, 1, 5]"
7,FCfvW,3,"[0, 1, 3]"
7,FCfuw,3,"[0, 1, 4]"
7,FCfvw,3,"[0, 1, 4]"
7,FCf^o,3,"[0, 3, 5]"
7,FCzf_,3,"[1, 3, 5]"
7,FCzfO,3,"[1, 3, 4]"
7,FCzbo,3,"[1, 3, 6]"
7,FCzeW,3,"[1, 3, 4]"
7,FCzbW,3,"[1, 3, 4]"
7,FCzcw,3,"[0, 1, 4]"
7,FCzaw,3,"[0, 1, 4]"
7,FCzfo,3,"[1, 3, 4]"
7,FCzfW,3,"[1, 3, 4]"
7,FCzew,3,"[1, 3, 4]"
7,FCzbw,3,"[1, 3, 4]"
7,FCzfw,3,"[0, 1, 4]"
7,FCxv?,3,"[1, 3, 4]"
7,FCxv_,3,"[2, 3, 5]"
7,FCxvO,3,"[1, 3, 4]"
7,FCxuW,3,"[0, 1, 6]"
7,FCxrW,3,"[1, 2, 5]"
7,FCxsw,3,"[2, 5, 6]"
7,FCxvo,3,"[1, 2, 4]"
7,FCxvW,3,"[1, 3, 5]"
7,FCxuw,3,"[0, 1, 5]"
7,FCxvw,3,"[1, 2, 5]"
7,FCzro,3,"[1, 2, 6]"
7,FCzvo,3,"[1, 3, 4]"
7,FCzvg,3,"[1, 3, 5]"
7,FCzrw,3,"[1, 2, 4]"
7,FCzvw,3,"[1, 3, 4]"
7,FCzno,3,"[1, 3, 4]"
7,FCzmw,3,"[1, 3, 4]"
7,FCzjw,3,"[1, 3, 4]"
7,FCznw,3,"[1, 3, 4]"
7,FCz^o,3,"[3, 4, 5]"
7,FCz^g,3,"[1, 4, 5]"
7,FCz]w,3,"[0, 3, 5]"
7,FCz\w,3,"[0, 3, 5]"
7,FCz^w,3,"[1, 3, 5]"
7,FCx}w,3,"[1, 3, 6]"
7,FCx~w,3,"[2, 3, 5]"
7,FCz~w,3,"[1, 3, 5]"
7,FCvfO,3,"[0, 1, 4]"
7,FCveo,3,"[0, 4, 6]"
7,FCvdo,3,"[0, 2, 3]"
7,FCvbo,3,"[1, 4, 6]"
7,FCvfG,3,"[1, 3, 5]"
7,FCveg,3,"[0, 1, 6]"
7,FCvdg,3,"[0, 3, 6]"
7,FCvbg,3,"[1, 4, 6]"
7,FCvdW,3,"[1, 2, 5]"
7,FCvbW,3,"[1, 2, 5]"
7,FCvcw,3,"[0, 1, 3]"
7,FCvaw,3,"[0, 3, 6]"
7,FCv`w,3,"[0, 3, 4]"
7,FCvfo,3,"[0, 1, 4]"
7,FCvfg,3,"[0, 1, 5]"
7,FCvfW,3,"[0, 1, 4]"
